Date,Date Key,Day Name,Day Number,Day Short Name,Month Name,Month Number,Month Short Name,Month Year,Qtr Number,Qtr Year,Year
6/20/2015 0:00,42175,Saturday,7,Sat,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/24/2015 0:00,42179,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/25/2015 0:00,42180,Thursday,5,Thu,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/26/2015 0:00,42181,Friday,6,Fri,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/27/2015 0:00,42182,Saturday,7,Sat,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/29/2015 0:00,42184,Monday,2,Mon,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/30/2015 0:00,42185,Tuesday,3,Tue,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
7/1/2015 0:00,42186,Wednesday,4,Wed,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/2/2015 0:00,42187,Thursday,5,Thu,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/3/2015 0:00,42188,Friday,6,Fri,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/6/2015 0:00,42191,Monday,2,Mon,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/7/2015 0:00,42192,Tuesday,3,Tue,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/8/2015 0:00,42193,Wednesday,4,Wed,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/9/2015 0:00,42194,Thursday,5,Thu,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/13/2015 0:00,42198,Monday,2,Mon,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/14/2015 0:00,42199,Tuesday,3,Tue,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/15/2015 0:00,42200,Wednesday,4,Wed,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/16/2015 0:00,42201,Thursday,5,Thu,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/17/2015 0:00,42202,Friday,6,Fri,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/18/2015 0:00,42203,Saturday,7,Sat,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/20/2015 0:00,42205,Monday,2,Mon,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/21/2015 0:00,42206,Tuesday,3,Tue,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/22/2015 0:00,42207,Wednesday,4,Wed,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/23/2015 0:00,42208,Thursday,5,Thu,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/24/2015 0:00,42209,Friday,6,Fri,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/25/2015 0:00,42210,Saturday,7,Sat,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/27/2015 0:00,42212,Monday,2,Mon,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/28/2015 0:00,42213,Tuesday,3,Tue,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/30/2015 0:00,42215,Thursday,5,Thu,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/31/2015 0:00,42216,Friday,6,Fri,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
8/3/2015 0:00,42219,Monday,2,Mon,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/4/2015 0:00,42220,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/5/2015 0:00,42221,Wednesday,4,Wed,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/7/2015 0:00,42223,Friday,6,Fri,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/8/2015 0:00,42224,Saturday,7,Sat,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/10/2015 0:00,42226,Monday,2,Mon,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/12/2015 0:00,42228,Wednesday,4,Wed,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/14/2015 0:00,42230,Friday,6,Fri,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/17/2015 0:00,42233,Monday,2,Mon,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/19/2015 0:00,42235,Wednesday,4,Wed,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/20/2015 0:00,42236,Thursday,5,Thu,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/22/2015 0:00,42238,Saturday,7,Sat,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/24/2015 0:00,42240,Monday,2,Mon,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/25/2015 0:00,42241,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/26/2015 0:00,42242,Wednesday,4,Wed,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/27/2015 0:00,42243,Thursday,5,Thu,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/28/2015 0:00,42244,Friday,6,Fri,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/29/2015 0:00,42245,Saturday,7,Sat,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
9/1/2015 0:00,42248,Tuesday,3,Tue,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/2/2015 0:00,42249,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/3/2015 0:00,42250,Thursday,5,Thu,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/4/2015 0:00,42251,Friday,6,Fri,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/5/2015 0:00,42252,Saturday,7,Sat,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/7/2015 0:00,42254,Monday,2,Mon,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
1/26/2015 0:00,42030,Monday,2,Mon,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/31/2015 0:00,42035,Saturday,7,Sat,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
2/18/2015 0:00,42053,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/21/2015 0:00,42056,Saturday,7,Sat,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
3/5/2015 0:00,42068,Thursday,5,Thu,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/7/2015 0:00,42070,Saturday,7,Sat,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/17/2015 0:00,42080,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/23/2015 0:00,42086,Monday,2,Mon,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/31/2015 0:00,42094,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
4/1/2015 0:00,42095,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/4/2015 0:00,42098,Saturday,7,Sat,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/13/2015 0:00,42107,Monday,2,Mon,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/18/2015 0:00,42112,Saturday,7,Sat,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
5/9/2015 0:00,42133,Saturday,7,Sat,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/14/2015 0:00,42138,Thursday,5,Thu,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/22/2015 0:00,42146,Friday,6,Fri,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/25/2015 0:00,42149,Monday,2,Mon,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
6/16/2015 0:00,42171,Tuesday,3,Tue,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/19/2015 0:00,42174,Friday,6,Fri,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/22/2015 0:00,42177,Monday,2,Mon,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/23/2015 0:00,42178,Tuesday,3,Tue,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
7/4/2015 0:00,42189,Saturday,7,Sat,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/10/2015 0:00,42195,Friday,6,Fri,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
7/29/2015 0:00,42214,Wednesday,4,Wed,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
8/1/2015 0:00,42217,Saturday,7,Sat,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/6/2015 0:00,42222,Thursday,5,Thu,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/11/2015 0:00,42227,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/13/2015 0:00,42229,Thursday,5,Thu,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/15/2015 0:00,42231,Saturday,7,Sat,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/18/2015 0:00,42234,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/21/2015 0:00,42237,Friday,6,Fri,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
8/31/2015 0:00,42247,Monday,2,Mon,7-Jan-00,8,Aug,August 2015,3,"3, 2015",2015
1/2/2015 0:00,42006,Friday,6,Fri,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/22/2015 0:00,42026,Thursday,5,Thu,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/29/2015 0:00,42033,Thursday,5,Thu,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
3/2/2015 0:00,42065,Monday,2,Mon,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/9/2015 0:00,42072,Monday,2,Mon,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
5/6/2015 0:00,42130,Wednesday,4,Wed,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
7/11/2015 0:00,42196,Saturday,7,Sat,6-Jan-00,7,Jul,July 2015,3,"3, 2015",2015
2/13/2015 0:00,42048,Friday,6,Fri,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
3/21/2015 0:00,42084,Saturday,7,Sat,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
1/30/2015 0:00,42034,Friday,6,Fri,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
2/7/2015 0:00,42042,Saturday,7,Sat,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
9/8/2015 0:00,42255,Tuesday,3,Tue,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/9/2015 0:00,42256,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/10/2015 0:00,42257,Thursday,5,Thu,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/12/2015 0:00,42259,Saturday,7,Sat,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/14/2015 0:00,42261,Monday,2,Mon,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/15/2015 0:00,42262,Tuesday,3,Tue,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/16/2015 0:00,42263,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/17/2015 0:00,42264,Thursday,5,Thu,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/18/2015 0:00,42265,Friday,6,Fri,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/19/2015 0:00,42266,Saturday,7,Sat,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/21/2015 0:00,42268,Monday,2,Mon,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/22/2015 0:00,42269,Tuesday,3,Tue,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/23/2015 0:00,42270,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/24/2015 0:00,42271,Thursday,5,Thu,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/25/2015 0:00,42272,Friday,6,Fri,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/26/2015 0:00,42273,Saturday,7,Sat,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/28/2015 0:00,42275,Monday,2,Mon,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/29/2015 0:00,42276,Tuesday,3,Tue,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
9/30/2015 0:00,42277,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
10/1/2015 0:00,42278,Thursday,5,Thu,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/2/2015 0:00,42279,Friday,6,Fri,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/3/2015 0:00,42280,Saturday,7,Sat,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/5/2015 0:00,42282,Monday,2,Mon,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/6/2015 0:00,42283,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/7/2015 0:00,42284,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/9/2015 0:00,42286,Friday,6,Fri,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/10/2015 0:00,42287,Saturday,7,Sat,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/12/2015 0:00,42289,Monday,2,Mon,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/13/2015 0:00,42290,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/14/2015 0:00,42291,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/15/2015 0:00,42292,Thursday,5,Thu,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/16/2015 0:00,42293,Friday,6,Fri,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/17/2015 0:00,42294,Saturday,7,Sat,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/19/2015 0:00,42296,Monday,2,Mon,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/20/2015 0:00,42297,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/21/2015 0:00,42298,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/22/2015 0:00,42299,Thursday,5,Thu,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/23/2015 0:00,42300,Friday,6,Fri,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/24/2015 0:00,42301,Saturday,7,Sat,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/27/2015 0:00,42304,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/28/2015 0:00,42305,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/29/2015 0:00,42306,Thursday,5,Thu,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/30/2015 0:00,42307,Friday,6,Fri,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
10/31/2015 0:00,42308,Saturday,7,Sat,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
11/2/2015 0:00,42310,Monday,2,Mon,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/3/2015 0:00,42311,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/4/2015 0:00,42312,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/5/2015 0:00,42313,Thursday,5,Thu,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/6/2015 0:00,42314,Friday,6,Fri,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/9/2015 0:00,42317,Monday,2,Mon,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/10/2015 0:00,42318,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/11/2015 0:00,42319,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/12/2015 0:00,42320,Thursday,5,Thu,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/13/2015 0:00,42321,Friday,6,Fri,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/14/2015 0:00,42322,Saturday,7,Sat,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/17/2015 0:00,42325,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/18/2015 0:00,42326,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/20/2015 0:00,42328,Friday,6,Fri,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/23/2015 0:00,42331,Monday,2,Mon,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/24/2015 0:00,42332,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/25/2015 0:00,42333,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/26/2015 0:00,42334,Thursday,5,Thu,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/27/2015 0:00,42335,Friday,6,Fri,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/30/2015 0:00,42338,Monday,2,Mon,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
12/1/2015 0:00,42339,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/2/2015 0:00,42340,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/3/2015 0:00,42341,Thursday,5,Thu,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/4/2015 0:00,42342,Friday,6,Fri,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/5/2015 0:00,42343,Saturday,7,Sat,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/9/2015 0:00,42347,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/10/2015 0:00,42348,Thursday,5,Thu,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/11/2015 0:00,42349,Friday,6,Fri,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/12/2015 0:00,42350,Saturday,7,Sat,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/14/2015 0:00,42352,Monday,2,Mon,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/15/2015 0:00,42353,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/16/2015 0:00,42354,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/17/2015 0:00,42355,Thursday,5,Thu,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/18/2015 0:00,42356,Friday,6,Fri,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/19/2015 0:00,42357,Saturday,7,Sat,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/22/2015 0:00,42360,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/23/2015 0:00,42361,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/24/2015 0:00,42362,Thursday,5,Thu,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/25/2015 0:00,42363,Friday,6,Fri,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/28/2015 0:00,42366,Monday,2,Mon,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/29/2015 0:00,42367,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/30/2015 0:00,42368,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/31/2015 0:00,42369,Thursday,5,Thu,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
9/11/2015 0:00,42258,Friday,6,Fri,8-Jan-00,9,Sep,September 2015,3,"3, 2015",2015
10/26/2015 0:00,42303,Monday,2,Mon,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
11/7/2015 0:00,42315,Saturday,7,Sat,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/28/2015 0:00,42336,Saturday,7,Sat,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
12/7/2015 0:00,42345,Monday,2,Mon,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/8/2015 0:00,42346,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
12/26/2015 0:00,42364,Saturday,7,Sat,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
10/8/2015 0:00,42285,Thursday,5,Thu,9-Jan-00,10,Oct,October 2015,4,"4, 2015",2015
11/16/2015 0:00,42324,Monday,2,Mon,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/19/2015 0:00,42327,Thursday,5,Thu,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
11/21/2015 0:00,42329,Saturday,7,Sat,10-Jan-00,11,Nov,November 2015,4,"4, 2015",2015
12/21/2015 0:00,42359,Monday,2,Mon,11-Jan-00,12,Dec,December 2015,4,"4, 2015",2015
1/1/2016 0:00,42370,Friday,6,Fri,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/2/2016 0:00,42371,Saturday,7,Sat,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/4/2016 0:00,42373,Monday,2,Mon,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/5/2016 0:00,42374,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/6/2016 0:00,42375,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/7/2016 0:00,42376,Thursday,5,Thu,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/8/2016 0:00,42377,Friday,6,Fri,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/12/2016 0:00,42381,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/13/2016 0:00,42382,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/14/2016 0:00,42383,Thursday,5,Thu,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/15/2016 0:00,42384,Friday,6,Fri,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/16/2016 0:00,42385,Saturday,7,Sat,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/19/2016 0:00,42388,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/20/2016 0:00,42389,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/22/2016 0:00,42391,Friday,6,Fri,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/23/2016 0:00,42392,Saturday,7,Sat,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/26/2016 0:00,42395,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/27/2016 0:00,42396,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/28/2016 0:00,42397,Thursday,5,Thu,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/29/2016 0:00,42398,Friday,6,Fri,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
1/30/2016 0:00,42399,Saturday,7,Sat,0-Jan-00,1,Jan,January 2016,1,"1, 2016",2016
2/1/2016 0:00,42401,Monday,2,Mon,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/2/2016 0:00,42402,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/3/2016 0:00,42403,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/4/2016 0:00,42404,Thursday,5,Thu,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/5/2016 0:00,42405,Friday,6,Fri,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/6/2016 0:00,42406,Saturday,7,Sat,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/12/2016 0:00,42412,Friday,6,Fri,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/13/2016 0:00,42413,Saturday,7,Sat,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/15/2016 0:00,42415,Monday,2,Mon,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/16/2016 0:00,42416,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/17/2016 0:00,42417,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/18/2016 0:00,42418,Thursday,5,Thu,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/19/2016 0:00,42419,Friday,6,Fri,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/20/2016 0:00,42420,Saturday,7,Sat,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/23/2016 0:00,42423,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/24/2016 0:00,42424,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/25/2016 0:00,42425,Thursday,5,Thu,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/26/2016 0:00,42426,Friday,6,Fri,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/27/2016 0:00,42427,Saturday,7,Sat,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
2/29/2016 0:00,42429,Monday,2,Mon,1-Jan-00,2,Feb,February 2016,1,"1, 2016",2016
3/1/2016 0:00,42430,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/2/2016 0:00,42431,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/3/2016 0:00,42432,Thursday,5,Thu,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/4/2016 0:00,42433,Friday,6,Fri,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/5/2016 0:00,42434,Saturday,7,Sat,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/7/2016 0:00,42436,Monday,2,Mon,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/8/2016 0:00,42437,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/9/2016 0:00,42438,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/10/2016 0:00,42439,Thursday,5,Thu,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/11/2016 0:00,42440,Friday,6,Fri,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/12/2016 0:00,42441,Saturday,7,Sat,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
3/14/2016 0:00,42443,Monday,2,Mon,2-Jan-00,3,Mar,March 2016,1,"1, 2016",2016
